"170",1,-5455.40355046072,155140.595392616
"171",1,-5471.68467024167,155132.906900169
"172",1,-5488.20057666978,155124.616194934
"173",1,-5504.66856732615,155115.729882218
"174",1,-5520.71273036763,155106.283740412
"175",1,-5535.85959428165,155096.351673938
"176",1,-5549.54716113745,155086.053385112
"177",1,-5561.15339911729,155075.558156276
"178",1,-5570.047700058,155065.081685229
"179",1,-5575.66266803995,155054.873553872
"180",1,-5577.5748283649,155045.195087441
"181",1,-5575.57507370259,155036.290744636
"182",1,-5569.70805454577,155028.359341494
"183",1,-5560.26732736828,155021.532447502
"184",1,-5547.74744226493,155015.865216094
"185",1,-5532.76802829495,155011.340644791
"186",1,-5515.99136770483,155007.884071541
"187",1,-5498.05214287062,155005.382543367
"188",1,-5479.50956709231,155003.703958777
"189",1,-5460.82324544819,155002.712670036
"190",1,-5442.34828947953,155002.280280878
"191",1,-5424.34307793096,155002.291879547
"192",1,-5406.9835283434,155002.648698979
"193",1,-5390.37937733133,155003.268361407
"194",1,-5374.58972560367,155004.083708316
"195",1,-5359.63649607982,155005.040949655
"196",1,-5345.51537068464,155006.097608267
"197",1,-5332.20428762826,155007.220534144
"198",1,-5319.66982013163,155008.38412494
"199",1,-5307.87183051176,155009.568803207
"200",1,-5296.76677947162,155010.759752288
"201",1,-5286.31001864112,155011.945888451
"202",1,-5276.45733230455,155013.119037156
"203",1,-5267.16593530053,155014.273279628
"204",1,-5258.39508373519,155015.404438282
"205",1,-5250.10641464317,155016.509673607
"206",1,-5242.26409934872,155017.587169548
"207",1,-5234.83487157977,155018.635888635
"208",1,-5227.78797381065,155019.655381794
"209",1,-5221.09505244838,155020.645640906
"210",1,-5214.73002316463,155021.60698468
"211",1,-5208.66892099042,155022.539970473
"212",1,-5202.8897450284,155023.445326301
"213",1,-5197.37230427048,155024.323898543
"214",1,-5192.09806864691,155025.176611856
"215",1,-5187.05002779115,155026.004438577
"216",1,-5182.21255887678,155026.808375503
"217",1,-5177.57130411882,155027.589426404
"218",1,-5173.11305802452,155028.348588988
"219",1,-5168.82566415219,155029.086845313
"220",1,-5164.69792093497,155029.805154885
"221",1,-5160.71949601158,155030.504449815
"222",1,-5156.88084845002,155031.185631575
"223",1,-5153.1731582335,155031.849568975
"224",1,-5149.58826238661,155032.497097079
"225",1,-5146.11859714511,155033.129016824
"226",1,-5142.75714560687,155033.746095174
"227",1,-5139.49739034129,155034.349065672
"228",1,-5136.33327047574,155034.938629273
"229",1,-5133.25914281909,155035.515455386
"230",1,-5130.26974662212,155036.080183053
"231",1,-5127.36017161252,155036.633422224
"232",1,-5124.52582897766,155037.175755074
"233",1,-5121.76242500035,155037.707737354
"234",1,-5119.06593708296,155038.229899736
"235",1,-5116.43259192202,155038.742749143
"236",1,-5113.85884561992,155039.246770057
"237",1,-5111.3413655423,155039.742425785
"238",1,-5108.87701374941,155040.230159688
"239",1,-5106.46283184762,155040.710396367
"240",1,-5104.09602712282,155041.18354279
"241",1,-5101.77395983201,155041.649989391
"242",1,-5099.49413154158,155042.110111098
"243",1,-5097.25417441246,155042.564268332
"244",1,-5095.05184134232,155043.012807953
"245",1,-5092.88499688378,155043.456064156
"246",1,-5090.75160886593,155043.894359337
"247",1,-5088.64974065347,155044.328004907
"248",1,-5086.57754398415,155044.757302076
"249",1,-5084.53325233102,155045.182542594
"250",1,-5082.51517474091,155045.604009468
"251",1,-5080.52169010542,155046.021977635
"252",1,-5078.55124182441,155046.436714621
"253",1,-5076.60233282582,155046.848481159
"254",1,-5074.67352090895,155047.257531793
"255",1,-5072.76341438107,155047.664115457
"256",1,-5070.87066795987,155048.068476029
"257",1,-5068.99397891666,155048.470852875
"258",1,-5067.13208343718,155048.871481371
"259",1,-5065.28375317882,155049.270593415
"260",1,-5063.44779200457,155049.668417922
"261",1,-5061.62303287563,155050.065181316
"262",1,-5059.80833488568,155050.461108006
"263",1,-5058.00258042127,155050.856420863
"264",1,-5056.20467243342,155051.251341687
"265",1,-5054.41353180665,155051.646091671
"266",1,-5052.62809481247,155052.040891874
"267",1,-5050.84731063461,155052.43596368
"268",1,-5049.07013895443,155052.831529271
"269",1,-5047.29554758483,155053.227812102
"270",1,-5045.52251014177,155053.625037383
"271",1,-5043.75000374252,155054.02343257
"272",1,-5041.97700672016,155054.423227865
"273",1,-5040.20249634381,155054.824656735
"274",1,-5038.42544653421,155055.22795644
"275",1,-5036.64482556432,155055.633368587
"276",1,-5034.85959373422,155056.041139698
"277",1,-5033.06870100974,155056.451521804
"278",1,-5031.27108461372,155056.864773071
"279",1,-5029.46566655863,155057.281158447
"280",1,-5027.65135110864,155057.700950348
"281",1,-5025.82702215899,155058.124429385
"282",1,-5023.99154051946,155058.551885123
"283",1,-5022.14374108849,155058.983616889
"284",1,-5020.28242990326,155059.419934641
"285",1,-5018.40638105014,155059.861159875
"286",1,-5016.51433341916,155060.307626607
"287",1,-5014.60498728428,155060.759682419
"288",1,-5012.6770006904,155061.217689579
"289",1,-5010.72898562621,155061.682026244
"290",1,-5008.75950396011,155062.153087754
"291",1,-5006.76706311463,155062.631288026
"292",1,-5004.75011145249,155063.117061063
"293",1,-5002.70703334484,155063.610862575
"294",1,-5000.63614388951,155064.113171747
"295",1,-4998.53568324403,155064.624493148
"296",1,-4996.40381053454,155065.145358805
"297",1,-4994.23859729796,155065.676330466
"298",1,-4992.03802041041,155066.218002057
"299",1,-4989.79995444987,155066.771002367
"300",1,-4987.52216343592,155067.335997985
"301",1,-4985.20229188307,155067.913696504
"302",1,-4982.83785509755,155068.504850047
"303",1,-4980.42622863994,155069.110259122
"304",1,-4977.96463686748,155069.730776866
"305",1,-4975.45014046051,155070.36731372
"306",1,-4972.87962282725,155071.020842572
"307",1,-4970.249775269,155071.692404444
"308",1,-4967.55708077555,155072.383114774
"309",1,-4964.79779630555,155073.094170375
"310",1,-4961.9679333912,155073.826857146
"311",1,-4959.06323688871,155074.582558644
"312",1,-4956.07916167705,155075.362765611
"313",1,-4953.01084708593,155076.169086593
"314",1,-4949.85308881154,155077.003259784
"315",1,-4946.60030805361,155077.867166261
"316",1,-4943.24651758115,155078.762844805
"317",1,-4939.78528440679,155079.6925085
"318",1,-4936.20968872163,155080.658563387
"319",1,-4932.51227871442,155081.663629424
"320",1,-4928.68502087331,155082.710564102
"321",1,-4924.71924534565,155083.802489069
"322",1,-4920.60558591685,155084.942820207
"323",1,-4916.33391416519,155086.135301649
"324",1,-4911.89326736415,155087.384044294
"325",1,-4907.27176974519,155088.693569474
"326",1,-4902.45654681525,155090.068858515
"327",1,-4897.43363256237,155091.515409017
"328",1,-4892.18786960521,155093.039298812
"329",1,-4886.70280268199,155094.647258666
"330",1,-4880.96056638179,155096.346754894
"331",1,-4874.94176876131,155098.146083175
"332",1,-4868.62537355933,155100.054474942
"333",1,-4861.98858524528,155102.082217744
"334",1,-4855.00674329665,155104.240790932
"335",1,-4847.65323513298,155106.543017847
"336",1,-4839.89944137117,155109.003235238
"337",1,-4831.71473294933,155111.637479918
"338",1,-4823.06654778046,155114.463691279
"339",1,-4813.92058570566,155117.501926225
"340",1,-4804.24117558145,155120.774579645
"341",1,-4793.99188851868,155124.306598447
"342",1,-4783.13649788099,155128.125669404
"343",1,-4771.64042086705,155132.262349722
"344",1,-4759.47281902149,155136.750092892
"345",1,-4746.60958504408,155141.625099541
"346",1,-4733.03749678271,155146.925892075
"347",1,-4718.7598660881,155152.692472009
"348",1,-4703.80402916292,155158.964871243
"349",1,-4688.23097755878,155165.780858586
"350",1,-4672.14725159338,155173.172524775
"351",1,-4655.71881825408,155181.161471291
"352",1,-4639.18592157428,155189.752418478
"353",1,-4622.87673489673,155198.925295363
"354",1,-4607.21609181243,155208.626351071
"355",1,-4592.72394371056,155218.759568136
"356",1,-4579.99727425147,155229.180563933
"357",1,-4569.67026396813,155239.695906467
"358",1,-4562.35182188593,155250.070758438
"359",1,-4558.54734116735,155260.04637783
"360",1,-4558.58042167725,155269.366111595
